run_id,N_params_B,D_tokens_B,C_FLOPs_1e21,steps,batch_tokens_M,lr,wd,precision,train_loss,val_loss,ppl
cerebras_13.0B,13.0,1276.0,99.518182,89000,14.3,0.0006,0.1,bf16,3.0121,2.9995,20.08
cerebras_13.0B,13.0,1290.0,100.636364,90000,14.3,0.0006,0.1,bf16,3.0135,2.99,19.89
cerebras_13.0B,13.0,1305.0,101.754545,91000,14.3,0.0006,0.1,bf16,3.0033,2.9815,19.72
cerebras_13.0B,13.0,1319.0,102.872727,92000,14.3,0.0006,0.1,bf16,3.0136,3.0012,20.11
cerebras_13.0B,13.0,1333.0,103.990909,93000,14.3,0.0006,0.1,bf16,3.0016,2.9926,19.94
cerebras_13.0B,13.0,1348.0,105.109091,94000,14.3,0.0006,0.1,bf16,2.9875,2.984,19.77
cerebras_13.0B,13.0,1362.0,106.227273,95000,14.3,0.0006,0.1,bf16,2.9893,2.9625,19.35
cerebras_13.0B,13.0,1376.0,107.345455,96000,14.3,0.0006,0.1,bf16,3.0128,2.9866,19.82
cerebras_13.0B,13.0,1391.0,108.463636,97000,14.3,0.0006,0.1,bf16,3.0053,2.9734,19.56
cerebras_13.0B,13.0,1405.0,109.581818,98000,14.3,0.0006,0.1,bf16,2.9951,2.9743,19.58
cerebras_13.0B,13.0,1419.0,110.7,99000,14.3,0.0006,0.1,bf16,2.9885,2.966,19.41
cerebras_13.0B,13.0,1434.0,111.818182,100000,14.3,0.0006,0.1,bf16,2.9887,2.9637,19.37
cerebras_13.0B,13.0,1448.0,112.936364,101000,14.3,0.0006,0.1,bf16,2.9691,2.9482,19.07
cerebras_13.0B,13.0,1462.0,114.054545,102000,14.3,0.0006,0.1,bf16,2.9543,2.9468,19.04
cerebras_13.0B,13.0,1477.0,115.172727,103000,14.3,0.0006,0.1,bf16,2.9755,2.9625,19.35
cerebras_13.0B,13.0,1491.0,116.290909,104000,14.3,0.0006,0.1,bf16,2.9837,2.9574,19.25
cerebras_13.0B,13.0,1505.0,117.409091,105000,14.3,0.0006,0.1,bf16,2.9759,2.9494,19.09
cerebras_13.0B,13.0,1520.0,118.527273,106000,14.3,0.0006,0.1,bf16,2.9707,2.9309,18.74
cerebras_13.0B,13.0,1534.0,119.645455,107000,14.3,0.0006,0.1,bf16,2.9728,2.9464,19.04
cerebras_13.0B,13.0,1548.0,120.763636,108000,14.3,0.0006,0.1,bf16,2.9613,2.9316,18.76
cerebras_13.0B,13.0,1563.0,121.881818,109000,14.3,0.0006,0.1,bf16,2.9547,2.9262,18.66
cerebras_13.0B,13.0,1577.0,123.0,110000,14.3,0.0006,0.1,bf16,2.9393,2.9316,18.76
cerebras_13.0B,13.0,1591.0,124.118182,111000,14.3,0.0006,0.1,bf16,2.9517,2.937,18.86
cerebras_13.0B,13.0,1606.0,125.236364,112000,14.3,0.0006,0.1,bf16,2.9346,2.9226,18.59
cerebras_13.0B,13.0,1620.0,126.354545,113000,14.3,0.0006,0.1,bf16,2.9214,2.9066,18.29
cerebras_13.0B,13.0,1634.0,127.472727,114000,14.3,0.0006,0.1,bf16,2.9216,2.9109,18.37
cerebras_13.0B,13.0,1649.0,128.590909,115000,14.3,0.0006,0.1,bf16,2.9,2.8747,17.72
cerebras_13.0B,13.0,1663.0,129.709091,116000,14.3,0.0006,0.1,bf16,2.9317,2.9155,18.46
cerebras_13.0B,13.0,1677.0,130.827273,117000,14.3,0.0006,0.1,bf16,2.9307,2.9034,18.24
cerebras_13.0B,13.0,1692.0,131.945455,118000,14.3,0.0006,0.1,bf16,2.9107,2.9009,18.19
cerebras_13.0B,13.0,1706.0,133.063636,119000,14.3,0.0006,0.1,bf16,2.9245,2.8904,18.0
cerebras_13.0B,13.0,1720.0,134.181818,120000,14.3,0.0006,0.1,bf16,2.9275,2.8993,18.16
cerebras_13.0B,13.0,1735.0,135.3,121000,14.3,0.0006,0.1,bf16,2.9102,2.904,18.25
cerebras_13.0B,13.0,1749.0,136.418182,122000,14.3,0.0006,0.1,bf16,2.9214,2.8996,18.17
cerebras_13.0B,13.0,1763.0,137.536364,123000,14.3,0.0006,0.1,bf16,2.9233,2.9049,18.26
cerebras_13.0B,13.0,1778.0,138.654545,124000,14.3,0.0006,0.1,bf16,2.9101,2.8945,18.07
cerebras_13.0B,13.0,1792.0,139.772727,125000,14.3,0.0006,0.1,bf16,2.913,2.8923,18.03
cerebras_13.0B,13.0,1806.0,140.890909,126000,14.3,0.0006,0.1,bf16,2.9172,2.8862,17.93
cerebras_13.0B,13.0,1821.0,142.009091,127000,14.3,0.0006,0.1,bf16,2.9266,2.8808,17.83
cerebras_13.0B,13.0,1835.0,143.127273,128000,14.3,0.0006,0.1,bf16,2.8901,2.8853,17.91
cerebras_13.0B,13.0,1849.0,144.245455,129000,14.3,0.0006,0.1,bf16,2.8996,2.8746,17.72
cerebras_13.0B,13.0,1864.0,145.363636,130000,14.3,0.0006,0.1,bf16,2.9,2.8813,17.84
cerebras_13.0B,13.0,1878.0,146.481818,131000,14.3,0.0006,0.1,bf16,2.9045,2.8742,17.71
cerebras_13.0B,13.0,1892.0,147.6,132000,14.3,0.0006,0.1,bf16,2.8867,2.8727,17.68
cerebras_13.0B,13.0,1907.0,148.718182,133000,14.3,0.0006,0.1,bf16,2.8839,2.8786,17.79
cerebras_13.0B,13.0,1921.0,149.836364,134000,14.3,0.0006,0.1,bf16,2.886,2.8665,17.57
cerebras_13.0B,13.0,1935.0,150.954545,135000,14.3,0.0006,0.1,bf16,2.9021,2.8612,17.48
cerebras_13.0B,13.0,1950.0,152.072727,136000,14.3,0.0006,0.1,bf16,2.8735,2.8665,17.58
cerebras_13.0B,13.0,1964.0,153.190909,137000,14.3,0.0006,0.1,bf16,2.88,2.8629,17.51
cerebras_13.0B,13.0,1978.0,154.309091,138000,14.3,0.0006,0.1,bf16,2.8827,2.8565,17.4
cerebras_13.0B,13.0,1993.0,155.427273,139000,14.3,0.0006,0.1,bf16,2.8853,2.8658,17.56
cerebras_13.0B,13.0,2007.0,156.545455,140000,14.3,0.0006,0.1,bf16,2.9046,2.8625,17.51
cerebras_13.0B,13.0,2021.0,157.663636,141000,14.3,0.0006,0.1,bf16,2.8754,2.8581,17.43
cerebras_13.0B,13.0,2036.0,158.781818,142000,14.3,0.0006,0.1,bf16,2.8811,2.8555,17.38
cerebras_13.0B,13.0,2050.0,159.9,143000,14.3,0.0006,0.1,bf16,2.8906,2.8591,17.45
cerebras_13.0B,13.0,2050.0,159.9,144000,14.3,0.0006,0.1,bf16,2.8904,2.8569,17.41
cerebras_13.0B,13.0,2050.0,159.9,145000,14.3,0.0006,0.1,bf16,2.8953,2.8595,17.45
cerebras_13.0B,13.0,2050.0,159.9,146000,14.3,0.0006,0.1,bf16,2.8505,2.8354,17.04
cerebras_13.0B,13.0,2050.0,159.9,147000,14.3,0.0006,0.1,bf16,2.8647,2.8537,17.35
